Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Date,,,,,,,,,,
2017-01-23,16.594667434692383,16.72599983215332,16.366666793823242,16.389999389648438,93943500,15.195800018310546,13.744386730194092,90.5594898517118,0.7346595315265905,0.6483147873113815
2017-01-24,16.974000930786133,16.98666763305664,16.643333435058594,16.666667938232422,74482500,15.349666738510132,13.830453414916992,91.05191482878527,0.7808256037912837,0.674816950607362
2017-01-25,16.96466636657715,17.230667114257812,16.786666870117188,17.15399932861328,77139000,15.486766719818116,13.922613410949706,88.20904363171003,0.8073526683490453,0.7013240941556987
2017-01-26,16.833999633789062,17.049333572387695,16.71666717529297,16.952667236328125,47281500,15.596700048446655,14.007880058288574,84.18251438481292,0.8085118237961133,0.7227616400837817
2017-01-27,16.863332748413086,16.866666793823242,16.56800079345703,16.7586669921875,47494500,15.707400035858154,14.103213367462159,83.37973377224598,0.8025461476201379,0.738718541591053
2017-01-30,16.708667755126953,17.019332885742188,16.47333335876465,16.8353328704834,57016500,15.827233409881591,14.192360057830811,76.94234221170908,0.7763884115777273,0.7462525155883879
2017-01-31,16.795333862304688,17.05933380126953,16.51333236694336,16.615999221801758,61741500,15.954700088500976,14.283026733398437,80.81002827454923,0.753960263267194,0.7477940651241491
2017-02-01,16.615999221801758,16.8799991607666,16.60333251953125,16.8700008392334,59382000,16.06220006942749,14.363800048828125,75.43671571430544,0.7134903151972605,0.7409333151387715
2017-02-02,16.770000457763672,16.827999114990234,16.513999938964844,16.555999755859375,37497000,16.144066762924194,14.452506713867187,77.09769755817887,0.6859371460431625,0.7299340813196498
2017-02-03,16.755332946777344,16.812000274658203,16.64533233642578,16.79400062561035,32800500,16.2260000705719,14.54158670425415,70.84094397746313,0.6553628998631993,0.7150198450283597
2017-02-06,17.184667587280273,17.187999725341797,16.708667755126953,16.733333587646484,53437500,16.32186679840088,14.630386714935304,80.10851678586278,0.6581891124989241,0.7036536985224726
2017-02-07,17.165332794189453,17.333332061767578,17.094667434692383,17.21266746520996,63672000,16.40920009613037,14.716173362731933,77.82296339964628,0.6513602743743832,0.6931950136928547
2017-02-08,17.472000122070312,17.55733299255371,17.079999923706055,17.156667709350586,58995000,16.51656675338745,14.803413372039795,77.29431121644316,0.6630506265080527,0.6871661362558944
2017-02-09,17.946666717529297,18.07866668701172,17.74333381652832,17.75,117303000,16.648133420944212,14.900853366851807,80.81081061608725,0.7025187433273672,0.6902366576701889
2017-02-10,17.948667526245117,18.06333351135254,17.74066734313965,17.986000061035156,54295500,16.7802668094635,15.00706672668457,78.56532369306741,0.7255947541423104,0.6973082769646133
2017-02-13,18.706666946411133,18.71933364868164,18.034000396728516,18.049333572387695,105444000,16.92310013771057,15.128666725158691,81.51823334462104,0.7958725539206206,0.7170211323558148
2017-02-14,18.73200035095215,19.159332275390625,18.573999404907227,18.601999282836914,110178000,17.074433517456054,15.260800075531005,81.96282263205389,0.8438846338365806,0.742393832651968
2017-02-15,18.650667190551758,18.81599998474121,18.429332733154297,18.666667938232422,74218500,17.212433528900146,15.391853427886963,83.45196291985425,0.8653959015013442,0.7669942464218433
2017-02-16,17.93000030517578,18.666667938232422,17.899999618530273,18.50666618347168,106159500,17.296400165557863,15.50138677597046,65.6555680410195,0.814898300963673,0.7765750573302093
2017-02-17,18.148666381835938,18.19266700744629,17.610000610351562,17.719999313354492,93856500,17.388066864013673,15.616560096740722,70.74523859769448,0.7834915112051846,0.7779583481052044
2017-02-21,18.492666244506836,18.760000228881836,18.267332077026367,18.363332748413086,85150500,17.482966804504393,15.728880081176758,72.76461219442439,0.777397958288887,0.777846270141941
2017-02-22,18.233999252319336,18.89666748046875,18.17333221435547,18.687332153320312,131325000,17.545966720581056,15.837173404693603,71.24843823735986,0.7431301672165596,0.7709030495568647
2017-02-23,17.06599998474121,17.643999099731445,17.03733253479004,17.600000381469727,223728000,17.551033401489256,15.922253398895263,53.06968318703172,0.6146397321568884,0.7396503860768695
2017-02-24,17.133333206176758,17.21666717529297,16.68000030517578,16.8439998626709,122574000,17.566000080108644,16.008346729278564,53.877719212907984,0.5123374575989352,0.6941878003812827
2017-02-27,16.415332794189453,16.55733299255371,16.134000778198242,16.544666290283203,171912000,17.54360008239746,16.072453384399413,42.54905836388994,0.3690711132414499,0.6291644629533162
2017-02-28,16.666000366210938,16.733333587646484,16.260000228881836,16.279333114624023,91171500,17.54146671295166,16.140853385925293,45.37140957775963,0.27261573678939044,0.5578547177205311
2017-03-01,16.667999267578125,16.989999771118164,16.607332229614258,16.94533348083496,72142500,17.535099983215332,16.210773372650145,42.10111697590504,0.1940980096292968,0.48510337610228427
2017-03-02,16.698667526245117,16.885332107543945,16.551332473754883,16.6473331451416,50277000,17.5392333984375,16.274760055541993,36.567175516414956,0.13281579947298283,0.414645860776424
2017-03-03,16.771333694458008,16.793333053588867,16.600000381469727,16.715999603271484,43791000,17.539300060272218,16.339880065917967,37.51766400732526,0.0890858328606825,0.34953385519327573
2017-03-06,16.747333526611328,16.780000686645508,16.500667572021484,16.527332305908203,50332500,17.538900089263915,16.39644006729126,25.397623717796733,0.051894696537225116,0.2900060234620656
2017-03-07,16.57266616821289,16.926000595092773,16.55466651916504,16.794666290283203,51892500,17.508300018310546,16.45096004486084,23.86638282666415,0.008231370866980114,0.23365109294304853
2017-03-08,16.45800018310547,16.67133331298828,16.35466766357422,16.46666717529297,55878000,17.47293338775635,16.502186717987062,23.675363009134486,-0.03521873632900707,0.17987712708863743
2017-03-09,16.32666778564453,16.577333450317383,16.200000762939453,16.5086669921875,58189500,17.415666770935058,16.5442667388916,27.57785526197864,-0.07933614847284431,0.12803447197634107
2017-03-10,16.246000289916992,16.433332443237305,16.200000762939453,16.413999557495117,45994500,17.330633449554444,16.576480083465576,22.323520810941133,-0.1194319707692415,0.07854118342722456
2017-03-13,16.411333084106445,16.456666946411133,16.185333251953125,16.321332931518555,45339000,17.25376672744751,16.611720085144043,18.064653961415985,-0.1362960876100594,0.03557372921976777
2017-03-14,17.200000762939453,17.20800018310547,16.40133285522461,16.407333374023438,113976000,17.178433418273926,16.66948009490967,36.354061941658905,-0.08504182200738342,0.011450618974337535
2017-03-15,17.048667907714844,17.399999618530273,16.951332092285156,17.133333206176758,79962000,17.09426679611206,16.725533447265626,49.68737249084342,-0.055988345134231565,-0.0020371738473762852
2017-03-16,17.469999313354492,17.71666717529297,17.270666122436523,17.49333381652832,106983000,17.035233402252196,16.785613441467284,55.38493548206018,0.0010228767420166207,-0.0014251637294977041
2017-03-17,17.433332443237305,17.68866729736328,17.413333892822266,17.600000381469727,97462500,17.010400009155273,16.83162675857544,70.82083374619356,0.04275313926543234,0.007410496869488304
2017-03-20,17.461332321166992,17.636667251586914,17.254667282104492,17.373332977294922,54214500,16.976033306121828,16.878520069122313,67.8967730416398,0.07719418262414734,0.021367234020420112
2017-03-21,16.711999893188477,17.65333366394043,16.682666778564453,17.52199935913086,103629000,16.886999988555907,16.907413406372072,50.74091798160954,0.04352239404794034,0.02579826602592416
2017-03-22,17.000667572021484,17.004667282104492,16.700666427612305,16.770666122436523,60889500,16.825333404541016,16.939053421020507,54.678789232712255,0.03967300251710171,0.02857321332415967
2017-03-23,16.985332489013672,17.17799949645996,16.886667251586914,17.025999069213867,49803000,16.82130002975464,16.972266731262206,53.37537522721215,0.034981672017764254,0.02985490506288059
2017-03-24,17.54400062561035,17.592666625976562,17.000667572021484,17.046667098999023,84709500,16.84183340072632,17.016840076446535,60.752206261297744,0.07547359580499702,0.03897864321130388
2017-03-27,18.014667510986328,18.038000106811523,17.316667556762695,17.373332977294922,93462000,16.921800136566162,17.071013431549073,68.0220090374169,0.14388401588703914,0.05995971774645093
2017-03-28,18.496667861938477,18.711999893188477,18.333332061767578,18.468000411987305,119814000,17.01333351135254,17.12394678115845,73.33638706933479,0.2342923899202951,0.09482625218121978
2017-03-29,18.492000579833984,18.639999389648438,18.369333267211914,18.555999755859375,55143000,17.10453357696533,17.17968013763428,75.52653661809558,0.3020828440528831,0.13627757055555245
2017-03-30,18.527999877929688,18.799999237060547,18.480667114257812,18.535999298095703,62226000,17.196000194549562,17.232426795959473,77.18822704376703,0.35462422256265214,0.1799469009569724
2017-03-31,18.553333282470703,18.64533233642578,18.42133331298828,18.582000732421875,49419000,17.285100173950195,17.278480110168456,76.40097175981715,0.3937687169418105,0.22271126415394005
2017-04-03,19.90133285522461,19.933332443237305,18.972000122070312,19.126667022705078,208329000,17.44280014038086,17.350200119018556,79.26052243819919,0.5274828170090764,0.28366557472496734
2017-04-04,20.246667861938477,20.320667266845703,19.635332107543945,19.792667388916016,152019000,17.62650022506714,17.423240127563478,83.24322009400328,0.6537814678308713,0.35768875334614814
2017-04-05,19.666667938232422,20.325332641601562,19.613332748413086,20.13599967956543,118213500,17.786933612823486,17.477093467712404,72.10518941349666,0.6990151009958332,0.4259540228760852
2017-04-06,19.913333892822266,20.12933349609375,19.606666564941406,19.79199981689453,82809000,17.966266918182374,17.536066818237305,73.94438172968732,0.7461656293288712,0.48999634416664245
2017-04-07,20.16933250427246,20.179332733154297,19.809999465942383,19.833332061767578,68694000,18.162433528900145,17.602773475646973,75.04314462586589,0.7950251560948978,0.5510021065522935
2017-04-10,20.826000213623047,20.915332794189453,20.58066749572754,20.610000610351562,114967500,18.383166885375978,17.682026824951173,88.70903771586418,0.8766290452632575,0.6161274942944863
2017-04-11,20.58066749572754,20.898000717163086,20.366666793823242,20.892000198364258,85869000,18.55220022201538,17.759466819763183,83.96152639424119,0.911002940531553,0.6751025835418997
2017-04-12,19.78933334350586,20.56333351135254,19.754667282104492,20.422666549682617,90760500,18.68923349380493,17.819346809387206,73.1863266498349,0.8644258840484973,0.7129672436432193
2017-04-13,20.266666412353516,20.492666244506836,19.68666648864746,19.780000686645508,139269000,18.829066848754884,17.892360153198243,72.82073237447935,0.8561607326487852,0.7416059414443325
2017-04-17,20.09600067138672,20.266666412353516,19.91200065612793,20.18000030517578,62080500,18.962200260162355,17.958880157470702,68.36902822844823,0.826314008111499,0.7585475547777658
2017-04-18,20.016666412353516,20.055999755859375,19.860000610351562,19.979999542236328,45535500,19.08996696472168,18.024106826782226,64.44133398909014,0.7871844795270881,0.7642749397276304
2017-04-19,20.368000030517578,20.441333770751953,20.140666961669922,20.163999557495117,58470000,19.272766971588133,18.087773475646973,66.72212576668551,0.7755832915777212,0.7665366100976486
2017-04-20,20.167333602905273,20.610000610351562,20.01533317565918,20.43400001525879,92241000,19.431100273132323,18.14781349182129,64.19582332283642,0.7416479074593987,0.7615588695699986
2017-04-21,20.373332977294922,20.426666259765625,20.027999877929688,20.133333206176758,67647000,19.600500297546386,18.20584014892578,65.28213045650809,0.7230415263213175,0.7538554009202625
2017-04-24,20.53533363342285,20.703332901000977,20.40133285522461,20.614667892456055,76252500,19.75006694793701,18.257613487243653,56.64756785079326,0.7131472170715298,0.745713764150516
2017-04-25,20.91933250427246,20.93199920654297,20.390666961669922,20.53333282470703,101065500,19.89530019760132,18.3170267868042,56.996237937555,0.7279006201251228,0.7421511353454374
2017-04-26,20.67799949645996,20.96666717529297,20.600000381469727,20.82466697692871,70425000,20.00436677932739,18.356453437805175,61.315815195655574,0.7119127544285035,0.7361034591620507
2017-04-27,20.575332641601562,20.87266731262207,20.5,20.779333114624023,52029000,20.10853338241577,18.393320083618164,57.65375743703057,0.6830837344275977,0.7254995142151601
2017-04-28,20.937999725341797,20.98666763305664,20.53333282470703,20.655332565307617,67582500,20.229033374786376,18.439066734313965,58.67309144985892,0.6816431729084158,0.7167282459538113
2017-05-01,21.52199935913086,21.816667556762695,20.987333297729492,20.992000579833984,132444000,20.377466678619385,18.510906715393066,57.984085391362484,0.7193333798505392,0.717249272733157
2017-05-02,21.25933265686035,21.8439998626709,21.104000091552734,21.600000381469727,80742000,20.445366668701173,18.573120040893556,57.75440180901754,0.7197117437425824,0.7177417669350421
2017-05-03,20.73466682434082,21.435333251953125,20.696666717529297,21.17799949645996,107001000,20.46976661682129,18.617960052490233,61.50227921166801,0.6699526548103698,0.7081839445101077
2017-05-04,19.69733238220215,20.51799964904785,19.384000778198242,20.496000289916992,212280000,20.471299839019775,18.64722671508789,43.90347517947775,0.5405824996665451,0.6746636555413952
2017-05-05,20.55666732788086,20.56999969482422,19.786666870117188,19.866666793823242,122659500,20.503466510772704,18.717040061950684,54.29886627062556,0.5016145675177874,0.6400538379366737
2017-05-08,20.479333877563477,20.91933250427246,20.38800048828125,20.726667404174805,105097500,20.518966579437254,18.783960075378417,54.3191503682044,0.45919868085150384,0.6038828065196398
2017-05-09,21.417333602905273,21.465999603271484,20.606666564941406,20.625333786010742,145147500,20.548533248901368,18.884000091552736,58.828810120715644,0.4955600163299536,0.5822182484817026
2017-05-10,21.681333541870117,21.700000762939453,21.20800018310547,21.437332153320312,86124000,20.603566551208495,18.98430675506592,62.60406100720448,0.5394606587295812,0.5736667305312783
2017-05-11,21.540000915527344,21.733333587646484,21.30666732788086,21.559999465942383,71307000,20.69109992980957,19.0817467880249,59.81823259935088,0.5564336515711226,0.5702201147392472
2017-05-12,21.65399932861328,21.799999237060547,21.435333251953125,21.698667526245117,61824000,20.76046657562256,19.180853424072264,59.49094489195589,0.5724843467037317,0.570672961132144
2017-05-15,21.058666229248047,21.34666633605957,20.8353328704834,21.225332260131836,114330000,20.808599853515624,19.266600074768068,51.1412068288382,0.5310446800154871,0.5627473049088128
2017-05-16,21.134000778198242,21.33733367919922,21.00933265686035,21.172666549682617,62287500,20.86446657180786,19.354333419799804,53.83925600564239,0.49853550711313943,0.5499049453496782
2017-05-17,20.407333374023438,20.975332260131836,20.366666793823242,20.959333419799805,100678500,20.866433238983156,19.431026763916016,48.720038317472344,0.4094162709493432,0.5218072104696112
2017-05-18,20.87066650390625,20.929332733154297,20.354000091552734,20.46666717529297,84807000,20.901599884033203,19.519280090332032,49.494748255763696,0.37188884248175924,0.49182353687204083
2017-05-19,20.722000122070312,21.100000381469727,20.68000030517578,21.03333282470703,70314000,20.919033241271972,19.607186737060548,43.577399207292764,0.3263895351030719,0.4587367365182471
2017-05-22,20.690000534057617,20.95800018310547,20.453332901000977,20.85333251953125,64938000,20.92676658630371,19.69606674194336,45.25345622119816,0.28446971705775326,0.42388333262614836
2017-05-23,20.257333755493164,20.715333938598633,20.23200035095215,20.69733238220215,64776000,20.893666648864745,19.772986755371093,45.95845865244488,0.21387000585975358,0.3818806672728694
2017-05-24,20.681333541870117,20.733333587646484,20.360000610351562,20.43400001525879,75499500,20.893833351135253,19.842613410949706,59.29706343267981,0.1899429215739019,0.3434931181330759
2017-05-25,21.121999740600586,21.131332397460938,20.520666122436523,20.73466682434082,75210000,20.921166706085206,19.924080047607422,55.800266846286284,0.20418489792589156,0.31563147409163905
2017-05-26,21.676000595092773,21.69933319091797,21.08733367919922,21.152000427246094,117033000,20.958066749572755,20.008200073242186,61.183804288148764,0.25721004844120543,0.3039471889615523
2017-05-30,22.34000015258789,22.41866683959961,21.71733283996582,21.733333587646484,116743500,20.998966789245607,20.1063334274292,59.088523025530904,0.3487914268110295,0.3129160365314478
2017-05-31,22.733999252319336,22.859333038330078,22.3439998626709,22.512666702270508,149451000,21.072700119018556,20.211786766052246,60.110125073183454,0.44799851552025416,0.33993253232920906
2017-06-01,22.691333770751953,22.992000579833984,22.486000061035156,22.933332443237305,114120000,21.170533466339112,20.331373443603514,61.27137645870803,0.5172159566856926,0.3753892172005058
2017-06-02,22.656667709350586,22.858667373657227,22.39533233642578,22.65133285522461,83853000,21.318500232696532,20.444493446350098,59.970851088285464,0.5627865628808948,0.4128686863365836
2017-06-05,23.154666900634766,23.229333877563477,22.28066635131836,22.566667556762695,101766000,21.448400211334228,20.56788013458252,71.2547503218459,0.6318029384025863,0.45665553674978415
2017-06-06,23.523332595825195,23.965999603271484,22.6646671295166,22.979999542236328,166302000,21.600600147247313,20.687466773986817,72.8688170849523,0.7080847930469929,0.506941388009226
2017-06-07,23.976667404174805,24.03333282470703,23.676000595092773,23.756000518798828,140970000,21.72856683731079,20.806706771850585,86.04905352305637,0.7959438970037276,0.5647418898081263
2017-06-08,24.666667938232422,24.793333053588867,24.014667510986328,24.25,135922500,21.877833557128906,20.930106773376465,86.65983645813532,0.910751569236492,0.6339438256937995
2017-06-09,23.821332931518555,25.124666213989258,23.65333366394043,24.961332321166992,258921000,21.991900157928466,21.036693420410156,76.38179712287075,0.9228875333364215,0.6917325672223239
2017-06-12,23.93400001525879,24.299999237060547,23.374666213989258,23.865999221801758,157765500,22.10590019226074,21.144813423156737,77.23913823367371,0.9308662180625227,0.7395592973903636
2017-06-13,25.06333351135254,25.066667556762695,24.44066619873047,24.507999420166016,177118500,22.306133556365968,21.275013427734375,86.12809537929132,1.0165984440398823,0.7949671267202674
2017-06-14,25.37733268737793,25.616666793823242,25.08733367919922,25.4060001373291,192276000,22.518300151824953,21.38453342437744,85.89482210744175,1.0972307668214327,0.8554198547405005
2017-06-15,25.022666931152344,25.03066635131836,24.432666778564453,24.833332061767578,156397500,22.749066829681396,21.48005340576172,80.21275520741462,1.1196077597653797,0.9082574357454765
2017-06-16,24.760000228881836,25.200666427612305,24.67333221435547,25.198667526245117,100965000,22.943533515930177,21.581920051574706,75.01622979784696,1.103427059927629,0.947291360581907
2017-06-19,24.65333366394043,25.113332748413086,24.520000457763672,25.0,98239500,23.14010019302368,21.67672004699707,70.63021112043619,1.06966619236794,0.9717663269391137
2017-06-20,24.81599998474121,25.2586669921875,24.648666381835938,25.1113338470459,111580500,23.34640016555786,21.769653396606444,69.36625290697468,1.044001672806786,0.9862133961126482
2017-06-21,25.093332290649414,25.132667541503906,24.534666061401367,24.956666946411133,73848000,23.588200092315674,21.855000038146972,71.40819140128959,1.034120063105604,0.9957947295112395
2017-06-22,25.507333755493164,25.666667938232422,24.904666900634766,25.19933319091797,112947000,23.829500102996825,21.953533363342284,73.79785461521412,1.0476189750582492,1.0061595786206414
2017-06-23,25.56333351135254,25.799333572387695,25.290000915527344,25.496667861938477,96687000,24.051566791534423,22.06901336669922,71.71012525439237,1.0507235848896066,1.0150723798744345
2017-06-26,25.166000366210938,25.796667098999023,24.873332977294922,25.779333114624023,99061500,24.22606678009033,22.167000045776366,64.72979865096868,1.009485822211829,1.0139550683419136
2017-06-27,24.158000946044922,25.093332290649414,24.134666442871094,25.093332290649414,104946000,24.316966819763184,22.24824005126953,51.478905556065435,0.8852627116993368,0.9882165970133983
2017-06-28,24.749332427978516,24.78266716003418,24.167999267578125,24.44533348083496,94537500,24.417733478546143,22.342893371582033,50.685216524627315,0.8250201910623254,0.9555773158231837
2017-06-29,24.049999237060547,24.733333587646484,23.606666564941406,24.707332611083984,123315000,24.485666751861572,22.41653335571289,51.942460637008224,0.7126324324152264,0.9069883391415924
2017-06-30,24.107332229614258,24.451332092285156,23.974666595458984,24.247333526611328,87727500,24.558199977874757,22.49533332824707,51.48638543173482,0.6210317498906974,0.8497970212914134
2017-07-03,23.507999420166016,24.75666618347168,23.433332443237305,24.682666778564453,94581000,24.575866603851317,22.55802665710449,35.3288668559624,0.49437752379850863,0.7787131217928325
2017-07-05,21.805999755859375,23.14933204650879,21.755332946777344,23.14666748046875,255700500,24.489999961853027,22.583439979553223,23.303082453016074,0.2537410198921499,0.673718701412696
2017-07-06,20.588666915893555,21.38599967956543,20.420000076293945,21.150667190551758,289867500,24.320599937438963,22.576826667785646,20.640928136929105,-0.03479266151200733,0.5320164288277553
2017-07-07,20.881332397460938,21.133333206176758,20.492000579833984,20.899999618530273,212653500,24.13133316040039,22.580893325805665,24.419599582268177,-0.23710878190006923,0.37819138668219043
2017-07-10,21.06999969482422,21.195999145507812,20.208667755126953,20.860000610351562,207313500,23.993766498565673,22.590786666870116,26.620249784023102,-0.37786608575461145,0.22697989219483006
2017-07-11,21.814666748046875,21.818666458129883,20.953332901000977,21.066667556762695,173391000,23.88779983520508,22.60832000732422,31.799796758076184,-0.42443621887924365,0.09669666998001532
2017-07-12,21.968000411987305,22.206666946411133,21.633333206176758,22.02666664123535,155191500,23.733033180236816,22.617240028381346,30.75849781912089,-0.4438541651568073,-0.011413497047349204
2017-07-13,21.560667037963867,22.106666564941406,21.33133316040039,22.007333755493164,128917500,23.542199897766114,22.623266716003418,25.68187908104983,-0.48650331911224853,-0.10643146146032909
2017-07-14,21.851999282836914,21.89466667175293,21.4146671295166,21.54599952697754,84378000,23.383666515350342,22.64561336517334,27.776427531441584,-0.49113352197507254,-0.1833718735632778
2017-07-17,21.30466651916504,21.80666732788086,20.89666748046875,21.702667236328125,148153500,23.210899829864502,22.6777600479126,27.286256197484775,-0.5328260834627905,-0.25326271554318036
2017-07-18,21.882667541503906,21.941999435424805,21.04400062561035,21.166667938232422,95605500,23.072366523742676,22.70428005218506,35.90251198179533,-0.5133107599578999,-0.3052723244261243
2017-07-19,21.68400001525879,22.110000610351562,21.54800033569336,21.881999969482422,95355000,22.915766525268555,22.728373374938965,30.036473328955836,-0.5080194030666938,-0.3458217401542382
2017-07-20,21.994667053222656,22.014667510986328,21.613332748413086,21.793333053588867,77493000,22.760833263397217,22.73992004394531,35.90049092469697,-0.4733018024389537,-0.37131775261118133
2017-07-21,21.893333435058594,22.083999633789062,21.719999313354492,21.964000701904297,73524000,22.58013324737549,22.74416004180908,34.90318068040793,-0.44879124382416435,-0.38681245085377797
2017-07-24,22.834667205810547,22.893333435058594,22.000667572021484,22.016000747680664,129556500,22.44369993209839,22.770053367614747,45.61328079178157,-0.3493812319283869,-0.3793262070686998
2017-07-25,22.639999389648438,23.040000915527344,22.27666664123535,23.0,104838000,22.317399883270262,22.789773368835448,56.76142584104952,-0.2830433990323371,-0.3600696454614273
2017-07-26,22.92333221435547,23.03333282470703,22.541332244873047,22.69066619873047,72312000,22.25566644668579,22.8270666885376,72.30571019854032,-0.2052416989345005,-0.32910405615604194
2017-07-27,22.297332763671875,23.166667938232422,21.752666473388672,23.066667556762695,124536000,22.13306646347046,22.85033332824707,62.718559772050256,-0.19188429237181737,-0.301660103399197
2017-07-28,22.33799934387207,22.639999389648438,22.167333602905273,22.459333419799805,73206000,22.047466468811034,22.888946647644044,61.700287545367864,-0.1759883145375447,-0.27652574562686655
2017-07-31,21.564666748046875,22.766000747680664,21.402666091918945,22.366666793823242,128026500,21.920333194732667,22.902826652526855,47.70529963178911,-0.223218985536203,-0.2658643936087339
2017-08-01,21.30466651916504,21.6299991607666,21.075332641601562,21.53333282470703,124546500,21.810166549682616,22.91447998046875,44.02832381376258,-0.27842002539711075,-0.26837551996640924
2017-08-02,21.72599983215332,21.808000564575195,20.74799919128418,21.262666702270508,196372500,21.806166553497313,22.935199966430662,51.484669276481924,-0.28488519091417075,-0.27167745415596156
2017-08-03,23.139333724975586,23.333332061767578,22.876667022705078,23.02199935913086,203025000,21.933699893951417,22.992839965820313,59.621330137123785,-0.1739593526079375,-0.25213383384635674
2017-08-04,23.79400062561035,23.81800079345703,22.886667251586914,23.133333206176758,139033500,22.079333305358887,23.055093307495117,68.31109933828353,-0.03284506154691158,-0.20827607938646772
2017-08-07,23.67799949645996,23.965333938598633,23.516666412353516,23.823333740234375,94867500,22.209733295440675,23.106213302612304,64.16919134823263,0.06883521956920902,-0.1528538195953324
2017-08-08,24.347999572753906,24.57200050354004,23.82666778564453,23.8353328704834,111747000,22.336399936676024,23.15965328216553,69.56903931593276,0.201162110067461,-0.08205063366277372
2017-08-09,24.235332489013672,24.666667938232422,23.93000030517578,24.066667556762695,103381500,22.449766540527342,23.197559928894044,66.9524706148556,0.293556890984906,-0.006929128733237778
2017-08-10,23.69333267211914,24.44333267211914,23.643999099731445,24.106666564941406,106393500,22.556399822235107,23.21674659729004,62.76715544489786,0.3193641340484703,0.05832952382310384
2017-08-11,23.857999801635742,24.083999633789062,23.57466697692871,23.79800033569336,65487000,22.656699848175048,23.240079917907714,58.15707494028768,0.3490798461075926,0.1164795882800016
2017-08-14,24.253332138061523,24.51066780090332,24.17333221435547,24.308666229248047,67788000,22.804133129119872,23.272013206481933,62.46137545371964,0.39991975166813276,0.17316762095762783
2017-08-15,24.155332565307617,24.365999221801758,23.95800018310547,24.34666633605957,46276500,22.91776638031006,23.29202651977539,59.79644028327524,0.4273764667261588,0.22400939011133403
2017-08-16,24.194000244140625,24.433332443237305,24.167999267578125,24.200000762939453,51207000,23.043266391754152,23.3054398727417,66.63548349968816,0.44710235214318317,0.26862798251770387
2017-08-17,23.461332321166992,24.219999313354492,23.439332962036133,24.08066749572754,75415500,23.11659965515137,23.29513317108154,58.78610216016231,0.39901547817693483,0.29470548164955007
2017-08-18,23.163999557495117,23.600000381469727,23.053333282470703,23.527332305908203,81123000,23.180132961273195,23.265079803466797,63.515481268933115,0.33307453904235373,0.3023792931281108
2017-08-21,22.52400016784668,23.05466651916504,22.123332977294922,23.05466651916504,97431000,23.164599609375,23.23913314819336,59.682370531565454,0.22656160648299561,0.28721575579908776
2017-08-22,22.75666618347168,22.81599998474121,22.4913330078125,22.742000579833984,64830000,23.17043294906616,23.215586471557618,58.43701754210655,0.1590896565050599,0.2615905359402822
2017-08-23,23.51799964904785,23.56599998474121,22.553333282470703,22.599332809448242,74317500,23.200166320800783,23.184679794311524,53.47017810772602,0.1651471840440344,0.24230186556103264
2017-08-24,23.528667449951172,23.777332305908203,23.31599998474121,23.501333236694336,68770500,23.261733055114746,23.14770648956299,47.24300649061091,0.16886208365182398,0.22761390917919092
2017-08-25,23.203332901000977,23.71266746520996,23.15333366394043,23.615999221801758,52260000,23.30499973297119,23.111319808959962,45.273502578793945,0.1438956497114532,0.21087025728564338
2017-08-28,23.04400062561035,23.156667709350586,22.648000717163086,23.152000427246094,56460000,23.378966426849367,23.07699981689453,35.54538923391331,0.10998494987275009,0.19069319580306474
2017-08-29,23.157333374023438,23.270000457763672,22.583332061767578,22.631999969482422,61105500,23.471599769592284,23.047079811096193,38.052322852922195,0.09120413705346664,0.17079538405314512
2017-08-30,23.545333862304688,23.564666748046875,23.133333206176758,23.31133270263672,51193500,23.562566471099853,23.021666488647462,48.30172755677616,0.10640206753312142,0.1579167207491404
2017-08-31,23.726667404174805,23.895999908447266,23.521333694458008,23.56999969482422,61092000,23.591933155059813,22.99433319091797,48.498715352453914,0.13156207261613062,0.15264579112253845
2017-09-01,23.69333267211914,23.839332580566406,23.57933235168457,23.7413330078125,45742500,23.586899757385254,22.958053169250487,43.02094896705167,0.14711586352725092,0.15153980560348096
2017-09-05,23.305999755859375,23.69933319091797,23.05933380126953,23.586666107177734,57526500,23.568299770355225,22.912906494140625,40.127105247171016,0.12672699569584367,0.1465772436219535
2017-09-06,22.968666076660156,23.398666381835938,22.770666122436523,23.299999237060547,61371000,23.499333095550536,22.868959808349608,36.68115698051934,0.08239882004342647,0.13374155890624811
2017-09-07,23.374000549316406,23.498666763305664,22.89666748046875,23.065332412719727,63588000,23.456266498565675,22.853279800415038,48.978018480350734,0.07906412388897266,0.12280607190279304
2017-09-08,22.893333435058594,23.318666458129883,22.81999969482422,23.266000747680664,48952500,23.416266536712648,22.816159820556642,46.96290474949159,0.037206639167461475,0.10568618535572673
2017-09-11,24.246000289916992,24.247333526611328,23.333332061767578,23.42333221435547,115006500,23.43566656112671,22.82007984161377,66.65805617387093,0.11189335449780202,0.10692761918414179
2017-09-12,24.183332443237305,24.583999633789062,24.02666664123535,24.299333572387695,89593500,23.432166576385498,22.82159984588623,64.27045144432267,0.1641343048990045,0.11836895632711433
2017-09-13,24.415332794189453,24.538000106811523,23.972667694091797,24.254667282104492,62778000,23.44516658782959,22.8397465133667,60.03876715000421,0.22170049853830776,0.13903526476935302
